classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
472352158,rpcopen,2570811,d229e589986bd3b86bc7,21790,Many tools,50.46,2023-03-06 12:05:18 UTC,,,"{""source"":""api"",""session"":""9a8bc1e1e0c335be31972bf9540d13a208efaff9be6fcb7b4d1768bc6b00548c"",""viewport"":{""width"":1271,""height"":865},""started_at"":""2023-03-06T12:04:11.679Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:05:18.516Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":435,""naturalWidth"":640,""naturalHeight"":435}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:04:11.554Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Other""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":183.3125,""y"":153.625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":280.3125,""y"":155.625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":23.345235059857504,""x"":230.3125,""y"":217.625,""tool"":0,""angle"":-43.264295411071615,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":297.3125,""y"":13.625,""tool"":0,""frame"":0,""width"":92,""height"":83,""details"":[],""tool_label"":""Ear""},{""x"":88.3125,""y"":18.625,""tool"":0,""frame"":0,""width"":93,""height"":91,""details"":[],""tool_label"":""Ear""}]}]","{""458022"":{""retired"":null,""link"":""https://www.flickr.com/photos/aigle_dore/8300920648"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""8300920648_d4a21bba59_z.jpg"",""subject_id"":2,""attribution"":""Moyan Brenn""}}",458022
472352227,rpcopen,2570811,d229e589986bd3b86bc7,21790,Many tools,50.46,2023-03-06 12:06:05 UTC,,,"{""source"":""api"",""session"":""9a8bc1e1e0c335be31972bf9540d13a208efaff9be6fcb7b4d1768bc6b00548c"",""viewport"":{""width"":1271,""height"":865},""started_at"":""2023-03-06T12:05:18.527Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:06:05.509Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":496,""clientHeight"":640,""naturalWidth"":496,""naturalHeight"":640}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:04:11.554Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Playing""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":229.3125,""y"":157.625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":186.3125,""y"":181.625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":13.892443989449804,""x"":223.3125,""y"":178.625,""tool"":0,""angle"":-59.743562836470744,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":205.3125,""y"":121.625,""tool"":0,""frame"":0,""width"":31,""height"":21,""details"":[],""tool_label"":""Ear""},{""x"":117.3125,""y"":171.625,""tool"":0,""frame"":0,""width"":30,""height"":34,""details"":[],""tool_label"":""Ear""}]}]","{""458039"":{""retired"":null,""link"":""https://www.flickr.com/photos/pustovit/15867520885"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""15867520885_a7ff0ac48e_z.jpg"",""subject_id"":19,""attribution"":""Vladimir Pustovit""}}",458039
472353152,not-logged-in-ff3b901ebd3d9dc5688d,,ff3b901ebd3d9dc5688d,21790,Many tools,50.46,2023-03-06 12:16:40 UTC,,,"{""source"":""api"",""session"":""10fd5a4b14f9029b7b38da667fae506b8a3fb38a5194c3fbea0a214a4b72a6bb"",""viewport"":{""width"":874,""height"":1015},""started_at"":""2023-03-06T12:03:56.101Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:16:40.093Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:03:56.045Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Sleeping""},{""task"":""T1"",""value"":""4"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":270.421875,""y"":180.2890625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":365.8515625,""y"":181.53515625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":310.8046875,""y"":248.12109375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":231.84765625,""y"":259.6015625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":127.7890625,""y"":190.61328125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":132.40625,""y"":93.39453125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":30.719335137166155,""x"":315.1796875,""y"":284.55078125,""tool"":0,""angle"":75.22157895342913,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":303.44140625,""y"":156.9609375,""tool"":0,""frame"":0,""width"":85.3359375,""height"":28.1953125,""details"":[],""tool_label"":""Ear""},{""x"":205.9453125,""y"":132.6875,""tool"":0,""frame"":0,""width"":83.64453125,""height"":77.03125,""details"":[],""tool_label"":""Ear""}]}]","{""458036"":{""retired"":null,""link"":""https://www.flickr.com/photos/davebloggs007/15899553966"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""15899553966_5debf88369_z.jpg"",""subject_id"":16,""attribution"":""davebloggs007""}}",458036
472355626,not-logged-in-f971728296b2215a75a6,,f971728296b2215a75a6,21790,Many tools,50.46,2023-03-06 12:44:13 UTC,,,"{""source"":""api"",""session"":""efc403cbfb9c0d37a2dc268bdfba8f7c2a8ac1a7e465e3ab667c88712a2465ea"",""viewport"":{""width"":1633,""height"":930},""started_at"":""2023-03-06T12:43:05.847Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:44:12.990Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:43:05.779Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Other""},{""task"":""T1"",""value"":""2\n"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":371.296875,""y"":257.890625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":405.78125,""y"":264.63671875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":122.484375,""y"":241.92578125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":92.12109375,""y"":241.92578125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":12.86842430113884,""x"":386.69921875,""y"":283.39453125,""tool"":0,""angle"":-118.28426438255588,""frame"":0,""details"":[],""tool_label"":""Nose""},{""r"":12.043511659632465,""x"":96.7890625,""y"":262.40625,""tool"":0,""angle"":-28.285652094413937,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":404.76171875,""y"":212.17578125,""tool"":0,""frame"":0,""width"":29.51171875,""height"":42.01171875,""details"":[],""tool_label"":""Ear""},{""x"":339.39453125,""y"":198.07421875,""tool"":0,""frame"":0,""width"":40.953125,""height"":38.62890625,""details"":[],""tool_label"":""Ear""},{""x"":132.27734375,""y"":185.5546875,""tool"":0,""frame"":0,""width"":35.1953125,""height"":38.62109375,""details"":[],""tool_label"":""Ear""},{""x"":77.80859375,""y"":179.3671875,""tool"":0,""frame"":0,""width"":35.1640625,""height"":38.05859375,""details"":[],""tool_label"":""Ear""}]}]","{""458048"":{""retired"":null,""link"":""https://www.flickr.com/photos/htakashi/5408115862"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""5408115862_b80d8a0608_z.jpg"",""subject_id"":28,""attribution"":""Takashi Hososhima""}}",458048
472355647,not-logged-in-f971728296b2215a75a6,,f971728296b2215a75a6,21790,Many tools,50.46,2023-03-06 12:44:38 UTC,,,"{""source"":""api"",""session"":""efc403cbfb9c0d37a2dc268bdfba8f7c2a8ac1a7e465e3ab667c88712a2465ea"",""viewport"":{""width"":1633,""height"":930},""started_at"":""2023-03-06T12:44:12.996Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:44:38.048Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":561,""naturalWidth"":640,""naturalHeight"":561}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:43:05.779Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Playing""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":429.91015625,""y"":146.5859375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":548.62890625,""y"":157.2109375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":25.938478014787854,""x"":470.07421875,""y"":218.96484375,""tool"":0,""angle"":153.58544250976604,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":381.0703125,""y"":2.8125,""tool"":0,""frame"":0,""width"":74.7890625,""height"":62.45703125,""details"":[],""tool_label"":""Ear""},{""x"":592.68359375,""y"":7.484375,""tool"":0,""frame"":0,""width"":67.5234375,""height"":66.2109375,""details"":[],""tool_label"":""Ear""}]}]","{""458025"":{""retired"":null,""link"":""https://www.flickr.com/photos/bevgoodwin/8556948660"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""8556948660_807cb1f8db_z.jpg"",""subject_id"":5,""attribution"":""Beverley Goodwin""}}",458025
472355676,not-logged-in-f971728296b2215a75a6,,f971728296b2215a75a6,21790,Many tools,50.46,2023-03-06 12:44:56 UTC,,,"{""source"":""api"",""session"":""efc403cbfb9c0d37a2dc268bdfba8f7c2a8ac1a7e465e3ab667c88712a2465ea"",""viewport"":{""width"":1633,""height"":930},""started_at"":""2023-03-06T12:44:38.065Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:44:56.654Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:43:05.779Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Sleeping""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":287.45703125,""y"":167.66015625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":192.9140625,""y"":206.890625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":16.398291410437874,""x"":249.14453125,""y"":227.7734375,""tool"":0,""angle"":84.2717519024374,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":305.5078125,""y"":47.1796875,""tool"":0,""frame"":0,""width"":48.015625,""height"":91.26953125,""details"":[],""tool_label"":""Ear""},{""x"":90.0703125,""y"":149.3828125,""tool"":0,""frame"":0,""width"":73.0703125,""height"":63.296875,""details"":[],""tool_label"":""Ear""}]}]","{""458050"":{""retired"":null,""link"":""https://www.flickr.com/photos/sangatiche/275371612"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""275371612_d728c1f818_z.jpg"",""subject_id"":30,""attribution"":""SanGatiche""}}",458050
472355764,not-logged-in-f971728296b2215a75a6,,f971728296b2215a75a6,21790,Many tools,50.46,2023-03-06 12:46:07 UTC,,,"{""source"":""api"",""session"":""efc403cbfb9c0d37a2dc268bdfba8f7c2a8ac1a7e465e3ab667c88712a2465ea"",""viewport"":{""width"":1633,""height"":930},""started_at"":""2023-03-06T12:44:56.670Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:46:07.205Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":474,""clientHeight"":640,""naturalWidth"":474,""naturalHeight"":640}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:43:05.779Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Playing""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":241.828125,""y"":299.4140625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":138.25390625,""y"":292.15234375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":17.324419566198,""x"":185.20703125,""y"":374.33203125,""tool"":0,""angle"":115.13786432288657,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":29.609375,""y"":38.4765625,""tool"":0,""frame"":0,""width"":88.5546875,""height"":90.9609375,""details"":[],""tool_label"":""Ear""},{""x"":298.296875,""y"":109.5859375,""tool"":0,""frame"":0,""width"":64.93359375,""height"":68.25,""details"":[],""tool_label"":""Ear""}]}]","{""458031"":{""retired"":null,""link"":""https://www.flickr.com/photos/evpeters/3417958133"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""3417958133_63045d7b16_z.jpg"",""subject_id"":11,""attribution"":""Edward Peters""}}",458031
472355790,not-logged-in-f971728296b2215a75a6,,f971728296b2215a75a6,21790,Many tools,50.46,2023-03-06 12:46:27 UTC,,,"{""source"":""api"",""session"":""efc403cbfb9c0d37a2dc268bdfba8f7c2a8ac1a7e465e3ab667c88712a2465ea"",""viewport"":{""width"":1633,""height"":930},""started_at"":""2023-03-06T12:46:07.211Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:46:26.905Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":512,""naturalWidth"":640,""naturalHeight"":512}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:43:05.779Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Playing""},{""task"":""T1"",""value"":""2"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":490.64453125,""y"":196.37109375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":6.274178087123867,""x"":499.73828125,""y"":217.48046875,""tool"":0,""angle"":161.03486319237376,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":474.15234375,""y"":133.55859375,""tool"":0,""frame"":0,""width"":30.7421875,""height"":35.88671875,""details"":[],""tool_label"":""Ear""},{""x"":445.62890625,""y"":114.16796875,""tool"":0,""frame"":0,""width"":36.16015625,""height"":29.140625,""details"":[],""tool_label"":""Ear""},{""x"":391.99609375,""y"":134.09765625,""tool"":0,""frame"":0,""width"":33.97265625,""height"":34.5390625,""details"":[],""tool_label"":""Ear""}]}]","{""458023"":{""retired"":null,""link"":""https://www.flickr.com/photos/hellie55/6713782851"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""6713782851_82fc8c73e5_z.jpg"",""subject_id"":3,""attribution"":""hehaden""}}",458023
472355806,not-logged-in-f971728296b2215a75a6,,f971728296b2215a75a6,21790,Many tools,50.46,2023-03-06 12:46:46 UTC,,,"{""source"":""api"",""session"":""efc403cbfb9c0d37a2dc268bdfba8f7c2a8ac1a7e465e3ab667c88712a2465ea"",""viewport"":{""width"":1633,""height"":930},""started_at"":""2023-03-06T12:46:26.922Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:46:46.607Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:43:05.779Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Playing""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":389.37109375,""y"":250.9765625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":291.140625,""y"":262.67578125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":24.587607250357884,""x"":322.1328125,""y"":306.1953125,""tool"":0,""angle"":141.35298605930427,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":220.96484375,""y"":156.9921875,""tool"":0,""frame"":0,""width"":77.515625,""height"":66.21484375,""details"":[],""tool_label"":""Ear""},{""x"":404.64453125,""y"":132.1484375,""tool"":0,""frame"":0,""width"":93.3203125,""height"":82.8359375,""details"":[],""tool_label"":""Ear""}]}]","{""458027"":{""retired"":null,""link"":""https://www.flickr.com/photos/nicolee123nd/5205217308"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""5205217308_de72e18894_z.jpg"",""subject_id"":7,""attribution"":""Nicole Doherty""}}",458027
472355830,not-logged-in-f971728296b2215a75a6,,f971728296b2215a75a6,21790,Many tools,50.46,2023-03-06 12:47:15 UTC,,,"{""source"":""api"",""session"":""efc403cbfb9c0d37a2dc268bdfba8f7c2a8ac1a7e465e3ab667c88712a2465ea"",""viewport"":{""width"":1633,""height"":930},""started_at"":""2023-03-06T12:46:46.622Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:47:15.140Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:43:05.779Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Playing""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":299.56640625,""y"":77.51171875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":234.48828125,""y"":81.46484375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":11.495085619872656,""x"":273.54296875,""y"":103.43359375,""tool"":0,""angle"":148.4218350678862,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":162.13671875,""y"":0.99609375,""tool"":0,""frame"":0,""width"":60.01953125,""height"":65.34375,""details"":[],""tool_label"":""Ear""},{""x"":313.75,""y"":1.7265625,""tool"":0,""frame"":0,""width"":61.9453125,""height"":58.94140625,""details"":[],""tool_label"":""Ear""}]}]","{""458033"":{""retired"":null,""link"":""https://www.flickr.com/photos/tcys/528525480"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""528525480_b84503442f_z.jpg"",""subject_id"":13,""attribution"":""asinensis""}}",458033
472355894,xangma,624385,f971728296b2215a75a6,21790,Many tools,50.46,2023-03-06 12:48:14 UTC,,,"{""source"":""api"",""session"":""efc403cbfb9c0d37a2dc268bdfba8f7c2a8ac1a7e465e3ab667c88712a2465ea"",""viewport"":{""width"":1633,""height"":930},""started_at"":""2023-03-06T12:47:36.418Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50"",""utc_offset"":""0"",""finished_at"":""2023-03-06T12:48:14.840Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T12:47:36.324Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Other""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":192.84375,""y"":227.4296875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":138.1640625,""y"":330.08984375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":17.77411271038871,""x"":227.890625,""y"":301.00390625,""tool"":0,""angle"":144.03928295550352,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":83.42578125,""y"":63.77734375,""tool"":0,""frame"":0,""width"":83.43359375,""height"":109.03515625,""details"":[],""tool_label"":""Ear""},{""x"":-13.79296875,""y"":273.5625,""tool"":0,""frame"":0,""width"":65.21484375,""height"":89.98828125,""details"":[],""tool_label"":""Ear""}]}]","{""458043"":{""retired"":null,""link"":""https://www.flickr.com/photos/8058853@N06/1698598876"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""1698598876_2eb077b419_z.jpg"",""subject_id"":23,""attribution"":""Helgi Halldorsson""}}",458043
